sku,product_name,supplier_name,unit_price
217 6.750,Long Series Twist drills HSS 17/64,Guhring Aus Stock Reseller,
217 6.800,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 7.000,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 7.500,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 7.940,Long Series Twist drills HSS 5/16,Guhring Aus Stock Reseller,
217 8.000,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 8.500,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 9.000,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 9.500,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 10.000,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 10.200,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 10.300,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 10.500,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 11.000,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 11.500,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 12.000,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 12.500,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 12.700,Long Series Twist drills HSS 1/2,Guhring Aus Stock Reseller,
217 13.000,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 13.500,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
217 14.000,Long Series Twist drills HSS,Guhring Aus Stock Reseller,
223 1.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 1.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 2.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 2.380,Stub drill HSS,Guhring Aus Stock Reseller,
223 2.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 2.780,Stub drill HSS,Guhring Aus Stock Reseller,
223 3.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 3.170,Stub drill HSS,Guhring Aus Stock Reseller,
223 3.300,Stub drill HSS,Guhring Aus Stock Reseller,
223 3.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 3.570,Stub drill HSS,Guhring Aus Stock Reseller,
223 3.600,Stub drill HSS,Guhring Aus Stock Reseller,
223 3.900,Stub drill HSS,Guhring Aus Stock Reseller,
223 3.970,Stub drill HSS,Guhring Aus Stock Reseller,
223 4.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 4.200,Stub drill HSS,Guhring Aus Stock Reseller,
223 4.370,Stub drill HSS,Guhring Aus Stock Reseller,
223 4.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 4.600,Stub drill HSS,Guhring Aus Stock Reseller,
223 4.760,Stub drill HSS,Guhring Aus Stock Reseller,
223 5.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 5.160,Stub drill HSS,Guhring Aus Stock Reseller,
223 5.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 5.560,Stub drill HSS,Guhring Aus Stock Reseller,
223 5.600,Stub drill HSS,Guhring Aus Stock Reseller,
223 5.800,Stub drill HSS,Guhring Aus Stock Reseller,
223 5.950,Stub drill HSS,Guhring Aus Stock Reseller,
223 6.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 6.350,Stub drill HSS,Guhring Aus Stock Reseller,
223 6.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 6.800,Stub drill HSS,Guhring Aus Stock Reseller,
223 7.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 7.140,Stub drill HSS,Guhring Aus Stock Reseller,
223 7.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 7.940,Stub drill HSS,Guhring Aus Stock Reseller,
223 8.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 8.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 8.730,Stub drill HSS,Guhring Aus Stock Reseller,
223 9.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 9.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 10.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 10.200,Stub drill HSS,Guhring Aus Stock Reseller,
223 10.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 10.720,Stub drill HSS,Guhring Aus Stock Reseller,
223 11.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 12.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 12.700,Stub drill HSS,Guhring Aus Stock Reseller,
223 13.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 14.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 14.500,Stub drill HSS,Guhring Aus Stock Reseller,
223 15.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 16.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 17.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 18.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 19.000,Stub drill HSS,Guhring Aus Stock Reseller,
223 20.000,Stub drill HSS,Guhring Aus Stock Reseller,
234 6.014,Set of jobber drills TiN Tip Coated (1.0 - 13mm -25pcs),Guhring Aus Stock Reseller,
242 6.000,Extra length twist drills HSS 500mm OAL,Guhring Aus Stock Reseller,
242 8.000,Extra length twist drills HSS 500mm OAL,Guhring Aus Stock Reseller,
242 10.000,Extra length twist drills HSS 600mm OAL,Guhring Aus Stock Reseller,
242 11.000,Extra length twist drills HSS 600mm OAL,Guhring Aus Stock Reseller,
242 12.000,Extra length twist drills HSS 600mm OAL,Guhring Aus Stock Reseller,
243 8.000,Extra length twist drills HSS 750mm OAL,Guhring Aus Stock Reseller,
243 10.000,Extra length twist drills HSS 750mm OAL,Guhring Aus Stock Reseller,
243 11.000,Extra length twist drills HSS 750mm OAL,Guhring Aus Stock Reseller,
243 12.000,Extra length twist drills HSS 750mm OAL,Guhring Aus Stock Reseller,
244 10.000,Extra length twist drills HSS 1000mm OAL,Guhring Aus Stock Reseller,
244 11.000,Extra length twist drills HSS 1000mm OAL,Guhring Aus Stock Reseller,
244 12.000,Extra length twist drills HSS 1000mm OAL,Guhring Aus Stock Reseller,
245 13.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 13.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 14.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 14.250,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 14.290,Twist drills - Taper shank HSS 9/16,Guhring Aus Stock Reseller,
245 14.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 15.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 15.080,Twist drills - Taper shank HSS 19/32,Guhring Aus Stock Reseller,
245 15.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 15.750,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 15.800,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 15.870,Twist drills - Taper shank HSS 5/8,Guhring Aus Stock Reseller,
245 16.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 16.270,Twist drills - Taper shank HSS 41/64,Guhring Aus Stock Reseller,
245 16.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 16.750,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 17.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 17.460,Twist drills - Taper shank HSS 11/16,Guhring Aus Stock Reseller,
245 17.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 18.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 18.250,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 18.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 18.650,Twist drills - Taper shank HSS 47/64,Guhring Aus Stock Reseller,
245 19.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 19.050,Twist drills - Taper shank HSS 3/4,Guhring Aus Stock Reseller,
245 19.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 20.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 20.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 21.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 22.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 22.220,Twist drills - Taper shank HSS 7/8,Guhring Aus Stock Reseller,
245 22.250,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 22.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 23.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 23.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 24.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 24.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 25.000,Twist drills - Taper shank HSS 63/64,Guhring Aus Stock Reseller,
245 25.400,"Twist drills - Taper shank HSS 1""",Guhring Aus Stock Reseller,
245 25.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 26.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 26.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 27.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 27.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 28.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 28.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 29.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 29.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 30.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 30.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 31.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 31.500,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 31.750,Twist drills - Taper shank HSS 1-1/4,Guhring Aus Stock Reseller,
245 32.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 33.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 35.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 36.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 38.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 40.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 41.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 42.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 43.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 44.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 45.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 48.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
245 50.000,Twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
255 12.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 14.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 16.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 18.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 20.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 22.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 24.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 26.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 28.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 30.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 32.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
255 34.000,HSS Taper Shank Thru Coolant Beam Drill Point,Guhring Aus Stock Reseller,
257 13.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 14.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 15.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 16.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 17.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 18.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 19.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 20.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 21.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 21.500,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 22.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 22.500,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 23.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 24.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 24.500,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 25.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 25.250,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 25.500,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 26.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 26.500,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 27.000,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
257 27.380,Long series twist drills - Taper shank HSS,Guhring Aus Stock Reseller,
280 1.000,Center drills without flat extra length,Guhring Aus Stock Reseller,
280 1.600,Center drills without flat extra length,Guhring Aus Stock Reseller,
280 2.000,Center drills without flat extra length,Guhring Aus Stock Reseller,
280 2.500,Center drills without flat extra length,Guhring Aus Stock Reseller,
280 3.150,Center drills without flat extra length,Guhring Aus Stock Reseller,
293 14.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 15.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 16.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 17.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 18.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 19.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 20.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 21.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 22.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 23.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 24.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
293 25.000,Extra length drills-taper shank HSS 600mm OAL,Guhring Aus Stock Reseller,
298 14.000,Extra length drills-taper shank HSS 750mm OAL,Guhring Aus Stock Reseller,
298 15.000,Extra length drills-taper shank HSS 750mm OAL,Guhring Aus Stock Reseller,
298 16.000,Extra length drills-taper shank HSS 750mm OAL,Guhring Aus Stock Reseller,
298 18.000,Extra length drills-taper shank HSS 750mm OAL,Guhring Aus Stock Reseller,
299 14.000,Extra length drills-taper shank HSS 1000mm OAL,Guhring Aus Stock Reseller,
299 15.000,Extra length drills-taper shank HSS 1000mm OAL,Guhring Aus Stock Reseller,
299 16.000,Extra length drills-taper shank HSS 1000mm OAL,Guhring Aus Stock Reseller,
299 18.000,Extra length drills-taper shank HSS 1000mm OAL,Guhring Aus Stock Reseller,
301 0.100,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 0.180,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 0.200,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 0.300,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 0.400,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 0.500,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 0.600,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 0.700,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 0.800,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 0.900,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 1.000,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 1.100,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 1.200,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 1.300,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 1.400,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 1.500,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 1.600,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 1.700,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 1.800,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
301 1.900,Micro-precision drills HSS-E-PM,Guhring Aus Stock Reseller,
336 1.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 1.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 2.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 2.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 2.700,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 2.800,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 3.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 3.170,Long Series Twist drills HSCO 1/8,Guhring Aus Stock Reseller,
336 3.300,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 3.400,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 3.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 3.570,Long Series Twist drills HSCO 9/64,Guhring Aus Stock Reseller,
336 3.970,Long Series Twist drills HSCO 5/32,Guhring Aus Stock Reseller,
336 4.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 4.200,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 4.370,Long Series Twist drills HSCO 11/64,Guhring Aus Stock Reseller,
336 4.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 5.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 5.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 5.800,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 5.950,Long Series Twist drills HSCO 15/64,Guhring Aus Stock Reseller,
336 6.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 6.350,Long Series Twist drills HSCO 1/4,Guhring Aus Stock Reseller,
336 6.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 6.700,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 6.750,Long Series Twist drills HSCO 17/64,Guhring Aus Stock Reseller,
336 6.800,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 6.900,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 7.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 7.200,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 7.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 7.540,Long Series Twist drills HSCO 19/64,Guhring Aus Stock Reseller,
336 7.940,Long Series Twist drills HSCO 5/16,Guhring Aus Stock Reseller,
336 8.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 8.100,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 8.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 8.730,Long Series Twist drills HSCO 11/32,Guhring Aus Stock Reseller,
336 9.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 9.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 9.520,Long Series Twist drills HSCO 3/8,Guhring Aus Stock Reseller,
336 9.700,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 9.800,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 9.900,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 10.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 10.200,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 10.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 11.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 11.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 12.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 12.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 13.000,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
336 13.500,Long Series Twist drills HSCO,Guhring Aus Stock Reseller,
380 3.400,Step drills for tapping hole M3 HSS,Guhring Aus Stock Reseller,
380 4.500,Step drills for tapping hole M4 HSS,Guhring Aus Stock Reseller,
380 5.500,Step drills for tapping hole M5 HSS,Guhring Aus Stock Reseller,
380 6.600,Step drills for tapping hole M6 HSS,Guhring Aus Stock Reseller,
380 9.000,Step drills for tapping hole M8 HSS,Guhring Aus Stock Reseller,
380 11.000,Step drills for tapping hole M10 HSS,Guhring Aus Stock Reseller,
380 13.500,Step drills for tapping hole M12 HSS,Guhring Aus Stock Reseller,
391 2.184,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated No 2-56,Guhring Aus Stock Reseller,
391 2.845,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated No 4-40,Guhring Aus Stock Reseller,
391 3.505,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated No 6-32,Guhring Aus Stock Reseller,
391 4.166,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated No 8-32,Guhring Aus Stock Reseller,
391 4.826,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated No 10-24,Guhring Aus Stock Reseller,
391 5.486,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated No12-24,Guhring Aus Stock Reseller,
391 6.350,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated 1/4,Guhring Aus Stock Reseller,
391 7.938,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated 5/16,Guhring Aus Stock Reseller,
391 9.525,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated 3/8,Guhring Aus Stock Reseller,
391 11.113,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated 7/16,Guhring Aus Stock Reseller,
391 12.700,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated 1/2,Guhring Aus Stock Reseller,
391 14.288,UNC Spiral Taps HSS-E  Blue Band TiAlN Coated 9/16,Guhring Aus Stock Reseller,
